day,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,play
D2234,0,1,0,1,0,0,0,1,0,0,1
D2235,0,1,0,1,1,1,1,1,0,0,1
D2236,1,1,1,1,0,1,1,1,0,0,1
D2237,0,1,0,1,1,1,1,1,1,0,1
D2238,0,1,1,1,1,1,0,1,0,0,1
D2239,0,1,1,1,0,1,1,1,0,0,1
D2240,1,1,0,1,0,1,0,1,0,1,1
D2241,1,1,0,1,1,1,1,0,0,0,1
D2242,0,1,1,1,1,1,1,0,0,0,1
D2243,1,1,1,1,1,1,1,1,0,0,1
D2244,0,1,1,1,1,1,1,1,0,0,1
D2245,1,1,1,1,1,1,1,1,0,0,1
D2246,0,0,1,1,1,1,0,1,0,0,1
D2247,1,1,1,1,1,1,0,1,0,0,1
D2248,1,1,1,1,1,1,1,1,0,0,1
D2249,1,1,0,1,0,1,1,1,0,0,1
D2250,1,1,1,1,1,1,1,1,0,0,1
D2251,0,1,1,1,1,1,1,1,0,0,1
D2252,0,1,0,1,1,1,1,0,1,0,1
D2253,1,1,1,1,1,1,1,1,0,0,1
D2254,1,1,1,1,1,1,1,1,0,0,1
D2255,1,1,1,1,1,1,0,1,0,1,1
D2256,0,1,1,1,0,1,1,1,0,0,1
D2257,1,1,1,1,1,1,1,1,0,0,1
D2258,1,1,1,1,1,1,1,1,0,0,1
D2259,0,1,1,1,0,1,1,1,0,1,1
D2260,0,1,1,1,0,1,1,1,0,0,1
D2261,0,1,1,1,0,1,1,1,0,0,1
D2262,0,1,1,1,1,1,1,1,0,0,1
D2263,1,1,0,1,0,1,1,0,1,0,1
D2264,0,1,1,1,1,1,0,1,0,0,1
D2265,0,1,1,1,0,1,1,1,0,0,1
D2266,1,1,0,1,1,1,1,1,0,1,1
D2267,0,1,0,1,1,1,0,1,1,0,1
D2268,1,1,1,1,1,1,0,1,0,0,1
D2269,0,1,0,1,1,1,1,1,1,0,1
D2270,1,1,1,1,0,1,0,1,0,0,1
D2271,0,1,1,1,0,1,1,1,0,0,1
D2272,1,1,0,1,1,1,1,1,1,0,1
D2273,0,1,1,1,0,1,0,1,0,0,1
D2274,0,1,1,1,1,1,0,1,0,0,1
D2275,1,1,1,1,1,1,1,1,0,0,1
D2276,0,1,0,0,0,1,0,0,1,1,1
D2277,0,1,0,1,1,1,1,1,0,0,1
D2278,1,1,1,1,0,1,1,1,0,0,1
D2279,0,1,1,1,0,1,1,0,1,0,1
D2280,0,1,1,1,0,1,0,1,0,0,1
D2281,0,1,1,1,1,1,1,1,0,1,1
D2282,0,1,1,1,1,1,1,1,0,0,1
D2283,1,1,0,1,1,1,1,1,0,1,1
D2284,0,1,1,1,1,1,1,1,0,0,1
D2285,0,0,1,1,1,1,1,1,0,0,1
D2286,1,1,1,1,1,1,0,1,0,0,1
D2287,1,1,1,1,1,1,0,1,0,0,1
D2288,1,1,1,1,1,1,1,1,0,1,1
D2289,1,1,1,1,1,1,1,1,0,0,1
D2290,0,1,1,1,1,1,1,1,0,0,1
D2291,0,1,1,1,0,1,0,1,0,0,1
D2292,0,1,1,1,0,1,1,1,0,0,1
D2293,0,1,1,1,0,1,1,1,0,1,1
D2294,1,1,0,1,0,1,1,1,0,0,1
D2295,1,1,1,1,1,1,1,1,0,0,1
D2296,1,1,1,1,1,1,1,0,1,0,1
D2297,0,1,1,1,1,1,1,1,0,1,1
D2298,1,1,1,1,0,1,1,1,0,1,1
D2299,0,1,1,1,1,1,0,1,0,1,1
D2300,0,1,0,1,1,1,1,1,0,1,1
D2301,1,1,1,1,1,1,1,1,0,0,1
D2302,0,1,0,1,0,1,1,1,0,1,1
D2303,0,0,1,0,1,1,1,1,0,0,1
D2304,0,1,1,1,1,1,1,1,0,0,1
D2305,1,1,1,1,1,1,0,1,0,0,1
D2306,0,1,1,1,0,1,1,1,0,0,1
D2307,0,1,1,1,1,0,1,1,0,0,1
D2308,1,1,1,1,0,1,1,1,0,1,1
D2309,1,1,0,1,1,1,1,1,1,1,1
D2310,1,1,1,1,0,1,1,1,0,0,1
D2311,0,0,0,0,1,1,1,0,0,0,1
D2312,0,1,0,1,1,1,1,1,1,0,1
D2313,0,1,1,1,1,1,0,1,0,0,1
D2314,1,1,1,1,1,1,1,1,0,0,1
D2315,1,1,1,1,1,1,0,1,0,0,1
D2316,0,1,0,1,0,1,0,1,0,0,1
D2317,0,1,1,1,1,0,1,1,0,0,1
D2318,0,1,1,1,1,1,1,1,0,0,1
D2319,0,1,1,1,0,1,1,1,0,0,1
D2320,0,1,1,1,0,1,1,0,0,0,1
D2321,0,1,1,1,1,1,1,1,0,0,1
D2322,0,1,1,1,1,1,1,1,0,0,1
D2323,1,1,1,1,0,1,1,1,0,0,1
D2324,1,1,1,1,0,0,1,1,0,0,1
D2325,1,1,1,0,0,1,1,0,1,0,1
D2326,0,1,1,1,1,1,1,1,0,0,1
D2327,1,1,1,1,1,1,0,1,0,0,1
D2328,0,1,1,1,1,1,1,1,0,0,1
D2329,1,1,1,1,0,1,1,1,0,1,1
D2330,0,1,1,1,1,1,1,1,0,0,1
D2331,0,1,1,1,0,1,0,1,0,0,1
D2332,1,1,1,1,1,1,0,1,0,0,1
D2333,0,1,1,1,1,1,1,1,0,0,1
D2334,0,1,0,1,0,0,1,1,1,0,1
D2335,0,1,1,1,1,1,1,1,0,1,1
D2336,0,1,1,1,1,1,0,1,0,0,1
D2337,1,1,1,1,1,1,1,1,0,0,1
D2338,0,1,1,1,1,1,1,1,0,1,1
D2339,1,1,1,1,0,1,1,1,0,0,1
D2340,1,1,1,1,1,1,1,1,0,0,1
D2341,1,1,1,1,1,1,0,1,0,0,1
D2342,1,1,1,1,1,0,0,1,0,0,1
D2343,1,1,0,1,1,1,0,1,0,0,1
D2344,0,1,0,1,1,1,1,0,0,0,1
D2345,1,1,1,1,0,1,1,1,0,0,1
D2346,0,1,1,1,1,1,0,1,0,0,1
D2347,0,1,1,1,1,1,1,1,0,1,1
D2348,1,1,1,1,1,1,1,1,0,0,1
D2349,0,1,1,1,1,1,1,1,0,0,1
D2350,0,1,0,1,0,1,1,1,0,1,1
D2351,1,0,1,1,1,1,0,1,0,1,1
D2352,1,1,1,1,0,1,1,1,0,0,1
D2353,0,1,1,1,0,1,0,1,0,0,1
D2354,1,1,1,1,1,1,0,1,0,0,1
D2355,0,1,1,1,1,1,1,1,0,1,1
D2356,0,1,1,1,0,1,1,1,0,0,1
D2357,1,1,1,1,1,1,1,1,0,0,1
D2358,0,1,1,1,1,1,1,1,0,0,1
D2359,1,1,0,1,1,1,1,1,0,0,1
D2360,1,1,1,1,1,1,1,1,0,0,1
D2361,1,1,1,1,0,1,1,1,0,1,1
D2362,0,1,1,1,0,0,1,1,0,1,1
D2363,1,1,1,1,1,1,0,1,0,0,1
D2364,1,1,1,1,1,1,0,0,1,0,1
D2365,0,1,0,1,1,1,0,1,0,0,1
D2366,0,1,0,1,1,1,1,1,0,0,1
D2367,0,1,0,1,0,1,1,0,1,1,1
D2368,0,1,1,1,0,1,1,1,0,0,1
D2369,0,1,1,1,0,1,1,1,0,1,1
D2370,0,1,1,1,0,1,0,1,0,1,1
D2371,1,1,1,1,1,0,1,1,0,0,1
D2372,1,1,0,1,0,1,1,0,1,0,1
D2373,1,1,1,1,0,1,0,1,0,1,1
D2374,0,1,1,1,1,1,0,1,0,0,1
D2375,1,1,0,1,0,1,1,1,1,1,1
D2376,0,1,1,1,1,1,1,1,0,0,1
D2377,1,1,1,1,1,1,1,1,0,0,1
D2378,0,1,1,1,1,1,1,1,0,0,1
D2379,1,1,1,1,0,1,1,1,0,0,1
D2380,1,1,1,1,1,1,1,1,0,0,1
D2381,1,1,1,1,1,1,0,1,0,0,1
D2382,0,1,1,1,1,1,1,0,0,1,1
D2383,1,1,1,1,1,1,0,0,0,0,1
D2384,1,1,1,1,0,1,0,1,0,0,1
D2385,0,1,1,1,1,1,0,1,0,0,1
D2386,1,1,1,1,0,0,1,0,0,0,1
D2387,1,1,1,1,1,1,0,1,0,0,1
D2388,1,1,1,1,1,1,0,0,1,0,1
D2389,0,1,1,1,1,1,1,1,0,0,1
D2390,1,1,1,1,0,1,1,1,0,0,1
D2391,0,1,0,1,0,1,1,0,1,0,1
D2392,0,1,1,1,1,1,1,1,0,0,1
D2393,0,1,1,1,0,1,1,1,0,0,1
D2394,1,1,1,1,1,1,0,1,0,0,1
D2395,0,0,0,1,1,1,1,1,0,0,1
D2396,1,1,1,1,0,1,0,1,0,0,1
D2397,0,1,1,1,1,1,1,0,0,0,1
D2398,1,1,1,1,1,1,1,1,0,0,1
D2399,1,1,1,1,1,1,0,1,0,0,1
D2400,0,1,1,1,1,1,1,1,0,0,1
D2401,0,1,0,1,1,1,1,1,1,0,1
D2402,0,1,1,1,1,1,1,1,0,1,1
D2403,1,1,1,1,0,1,0,1,0,0,1
D2404,1,1,1,1,1,1,1,1,0,1,1
D2405,1,1,1,1,1,1,1,1,0,0,1
D2406,1,1,1,1,1,1,1,1,0,0,1
D2407,0,1,1,1,1,1,0,1,0,1,1
D2408,1,1,1,0,0,1,1,1,0,0,1
D2409,0,1,1,1,0,1,1,1,0,1,1
D2410,0,1,1,1,0,1,1,1,0,0,1
D2411,0,1,1,1,1,1,1,1,0,0,1
D2412,1,1,1,1,1,1,1,1,0,0,1
D2413,0,1,1,1,1,1,1,1,0,0,1
D2414,1,1,0,1,0,1,0,1,0,0,1
D2415,0,1,0,1,1,1,1,1,0,1,1
D2416,0,1,0,1,0,1,1,1,1,1,1
D2417,1,1,1,1,1,1,0,1,0,1,1
D2418,0,1,1,1,0,1,1,1,0,0,1
D2419,1,1,1,1,0,1,1,1,1,0,1
D2420,1,1,1,1,0,1,1,1,0,0,1
D2421,0,1,1,1,1,1,1,1,0,0,1
D2422,1,1,1,1,1,1,1,1,0,1,1
D2423,1,1,1,1,1,1,1,1,0,0,1
D2424,0,1,0,1,0,1,0,1,1,0,1
D2425,0,1,1,1,0,1,1,1,0,1,1
D2426,1,1,0,1,0,1,0,0,1,0,1
D2427,0,1,1,0,1,1,0,1,0,0,1
D2428,1,1,1,1,1,1,1,1,0,0,1
D2429,0,1,1,1,1,1,1,1,0,0,1
D2430,0,1,1,1,0,1,1,1,0,0,1
D2431,0,1,0,1,1,1,1,0,1,0,1
D2432,1,1,0,1,1,1,1,1,1,0,1
D2433,1,1,0,1,1,1,1,1,1,0,1
D2434,1,1,1,1,1,1,1,1,0,1,1
D2435,0,1,1,1,1,1,1,1,0,0,1
D2436,0,1,0,1,0,1,1,0,1,0,1
D2437,1,1,0,1,1,1,0,1,1,1,1
D2438,1,1,1,1,1,1,0,1,0,0,1
D2439,0,1,1,1,1,1,1,1,0,0,1
D2440,0,1,1,1,0,1,1,1,0,1,1
D2441,0,1,1,1,1,1,1,1,0,0,1
D2442,1,1,1,1,1,1,1,1,0,0,1
D2443,1,1,1,1,1,1,0,1,0,0,1
D2444,0,1,1,1,1,1,1,1,0,0,1
D2445,0,1,0,1,0,1,0,1,0,0,1
D2446,0,1,0,1,1,1,1,1,0,0,1
D2447,1,1,0,1,1,1,1,0,1,0,1
D2448,0,1,0,1,1,1,1,1,0,1,1
D2449,0,1,1,0,1,1,1,0,1,0,1
D2450,1,1,1,1,0,1,0,1,0,0,1
D2451,1,1,1,1,1,1,1,1,0,0,1
D2452,1,1,1,1,1,1,1,1,0,0,1
D2453,0,1,0,1,1,1,1,1,0,0,1
D2454,1,1,1,1,1,1,0,1,1,1,1
D2455,0,1,1,1,0,1,1,1,0,0,1
D2456,0,1,0,1,0,1,1,1,1,0,1
D2457,1,1,1,1,1,1,1,1,0,0,1
D2458,0,1,1,1,1,1,1,1,0,0,1
D2459,0,1,0,1,1,1,1,1,0,0,1
D2460,1,1,0,1,0,1,0,1,1,0,1
D2461,1,1,1,1,1,1,1,1,0,1,1
D2462,0,1,1,1,1,1,1,1,0,1,1
D2463,1,1,1,1,1,1,1,1,0,0,1
D2464,1,1,1,1,1,1,1,1,0,0,1
D2465,1,1,1,1,0,1,1,1,0,0,1
D2466,0,1,1,1,0,1,1,1,0,0,1
D2467,1,1,1,0,1,1,1,1,0,0,1
D2468,1,1,1,1,1,1,1,1,0,0,1
D2469,1,1,0,1,1,1,1,1,1,1,1
D2470,1,1,1,1,1,1,1,1,0,0,1
D2471,1,1,0,1,1,1,1,1,1,0,1
D2472,1,1,0,1,1,1,1,1,1,0,1
D2473,0,1,1,1,0,1,1,1,0,0,1
D2474,0,1,1,1,1,1,0,1,0,0,1
D2475,1,1,1,1,1,1,1,1,1,0,1
D2476,0,1,1,1,1,1,0,1,0,1,1
D2477,0,1,1,1,1,1,1,1,0,1,1
D2478,1,1,1,1,0,1,0,1,1,1,1
D2479,0,1,1,1,1,1,1,1,0,1,1
D2480,0,1,0,1,0,1,1,1,0,0,1
D2481,1,1,1,1,1,1,1,1,0,0,1
D2482,0,0,1,0,1,1,0,1,0,0,1
D2483,1,1,1,1,1,1,0,1,0,0,1
D2484,1,1,1,1,0,1,1,1,0,1,1
D2485,1,1,1,1,0,1,1,1,0,0,1
D2486,0,1,0,1,0,1,1,1,1,0,1
D2487,1,1,1,1,0,1,1,1,0,0,1
D2488,0,1,1,1,0,1,1,1,0,0,1
D2489,1,1,1,1,1,1,1,1,0,1,1
D2490,0,1,1,1,0,1,1,1,0,0,1
D2491,0,1,1,1,1,1,0,1,0,0,1
D2492,0,1,1,1,1,1,0,1,0,0,1
D2493,1,1,0,1,1,1,1,1,1,1,1
D2494,0,1,1,1,1,1,1,1,0,0,1
D2495,1,1,1,1,1,1,1,1,1,0,1
D2496,0,1,1,1,0,1,1,1,0,0,1
D2497,1,1,0,1,1,1,1,1,0,0,1
D2498,0,1,1,1,0,1,1,1,0,0,1
D2499,0,1,1,1,1,1,1,1,0,1,1
D2500,1,1,1,1,1,1,0,1,0,0,1
D2501,1,1,0,1,1,1,1,1,0,0,1
D2502,1,1,0,1,1,1,0,1,0,0,1
D2503,1,1,1,1,1,1,0,1,0,0,1
D2504,1,1,1,1,1,1,1,1,0,0,1
D2505,0,1,1,1,0,1,1,1,0,0,1
D2506,0,1,1,1,0,1,1,1,0,0,1
D2507,1,1,1,1,1,1,0,1,0,0,1
D2508,1,1,1,1,0,1,1,1,0,0,1
D2509,1,1,0,1,0,1,1,1,1,0,1
D2510,0,1,1,1,0,1,1,1,0,0,1
D2511,0,1,1,1,1,1,1,1,0,0,1
D2512,0,1,0,1,1,0,1,1,1,0,1
D2513,1,1,1,1,0,1,1,1,0,0,1
D2514,0,1,0,1,1,1,1,0,1,0,1
D2515,0,1,1,1,1,0,1,1,0,0,1
D2516,0,1,1,1,0,1,1,1,0,0,1
D2517,0,1,1,1,1,1,1,1,0,0,1
D2518,1,1,1,1,1,1,0,1,0,0,1
D2519,1,1,1,1,0,1,1,1,0,0,1
D2520,0,0,1,1,1,1,0,1,0,0,1
D2521,0,1,1,1,0,1,1,1,0,0,1
D2522,1,1,0,1,0,1,1,1,1,0,1
D2523,1,1,1,1,0,1,1,1,0,0,1
D2524,1,1,1,1,1,1,1,1,0,0,1
D2525,1,1,0,0,0,1,1,1,0,0,1
D2526,1,1,0,1,1,1,1,1,1,1,1
D2527,0,1,1,1,1,1,1,1,0,0,1
D2528,1,1,1,1,0,1,1,1,0,0,1
D2529,1,1,1,1,0,1,1,1,0,0,1
D2530,0,1,1,1,0,1,0,1,0,0,1
D2531,0,1,1,1,1,1,1,1,0,0,1
D2532,1,1,1,1,0,1,1,1,0,0,1
D2533,0,1,1,1,1,1,1,1,0,0,1
D2534,0,1,1,1,1,1,1,1,0,0,1
D2535,1,1,1,1,1,1,0,1,0,0,1
D2536,0,1,1,1,1,1,1,1,0,0,1
D2537,1,1,1,1,1,1,1,1,0,0,1
D2538,0,1,1,1,1,1,1,1,0,0,1
D2539,1,1,1,1,1,1,1,1,0,0,1
D2540,0,1,1,1,1,1,0,0,0,0,1
D2541,0,1,0,1,1,1,1,0,1,1,1
D2542,0,1,0,1,0,0,1,1,1,0,1
D2543,0,1,0,1,0,1,1,1,0,1,1
D2544,1,1,0,1,1,1,0,0,1,0,1
D2545,0,1,0,0,1,1,1,1,0,0,1
D2546,0,1,0,1,1,1,1,0,1,0,1
D2547,0,1,1,1,0,1,1,1,0,0,1
D2548,1,1,1,1,1,1,1,1,0,0,1
D2549,1,1,0,1,1,1,1,0,1,0,1
D2550,1,1,1,1,1,1,1,1,0,0,1
D2551,1,1,0,1,1,1,1,1,0,0,1
D2552,1,1,1,1,0,1,1,1,0,0,1
D2553,0,1,0,1,1,1,1,1,1,0,1
D2554,0,1,0,1,0,0,0,1,0,1,1
D2555,1,1,0,1,1,1,0,1,0,0,1
D2556,1,1,1,1,1,1,1,1,0,0,1
D2557,0,1,1,1,1,1,1,1,0,1,1
D2558,0,1,1,1,1,1,1,1,0,0,1
D2559,0,1,1,1,0,1,1,1,0,0,1
D2560,0,1,0,1,1,1,0,1,0,0,1
D2561,0,1,1,1,1,1,0,1,0,0,1
D2562,0,1,1,1,1,1,1,1,0,0,1
D2563,0,1,1,1,1,1,1,1,0,0,1
D2564,1,1,1,1,1,1,1,1,0,0,1
D2565,1,1,1,1,0,1,1,1,0,0,1
D2566,0,1,1,1,1,1,1,0,1,0,1
D2567,0,1,1,1,1,1,1,1,0,0,1
D2568,0,1,1,1,1,1,1,1,0,0,1
D2569,1,1,1,1,1,1,0,1,0,0,1
D2570,0,1,1,1,0,1,1,1,0,0,1
D2571,1,1,1,1,1,1,0,1,0,0,1
D2572,0,1,1,1,1,1,1,1,0,1,1
D2573,0,1,0,1,0,1,1,1,0,0,1
D2574,1,0,0,0,1,1,0,1,0,0,1
D2575,0,1,1,1,0,1,1,1,0,0,1
D2576,1,1,0,1,0,1,1,1,0,0,1
D2577,1,1,1,1,1,1,1,1,0,0,1
D2578,1,1,1,1,1,1,1,1,0,0,1
D2579,1,1,1,1,0,1,1,1,0,0,1
D2580,0,1,0,1,1,1,1,1,1,0,1
D2581,1,1,1,1,0,1,0,1,0,0,1
D2582,0,1,0,1,1,1,0,1,1,0,1
D2583,0,1,0,1,1,1,1,0,1,0,1
D2584,0,1,0,1,1,1,1,1,1,1,1
D2585,1,1,1,1,1,1,0,1,0,0,1
D2586,1,1,1,1,0,1,1,0,0,0,1
D2587,0,1,1,1,1,1,1,0,1,1,1
D2588,0,1,0,1,0,1,1,1,1,0,1
D2589,0,1,1,1,0,1,1,0,0,0,1
D2590,0,1,1,1,1,1,1,1,0,1,1
D2591,1,1,0,1,0,1,1,1,1,0,1
D2592,1,1,0,1,1,1,1,1,0,0,1
D2593,1,1,1,1,1,1,1,1,0,0,1
D2594,0,1,1,1,0,1,0,1,1,0,1
D2595,0,1,1,0,1,1,0,1,0,0,1
D2596,1,1,1,1,0,1,1,1,0,0,1
D2597,0,1,1,1,0,1,0,1,0,1,1
D2598,1,1,1,1,1,1,0,0,1,0,1
D2599,1,1,1,1,1,1,1,1,0,0,1
D2600,0,1,1,1,1,1,1,1,0,0,1
D2601,0,1,0,1,1,0,1,0,1,0,1
D2602,0,1,0,1,1,1,1,1,0,0,1
D2603,0,1,1,1,0,1,1,1,0,0,1
D2604,1,1,1,1,1,1,1,1,0,1,1
D2605,0,0,1,0,0,1,0,1,0,0,1
D2606,1,1,1,1,1,1,0,1,0,1,1
D2607,0,1,1,1,1,1,1,1,0,0,1
D2608,0,1,1,1,0,1,1,0,1,0,1
D2609,0,1,1,1,1,1,1,1,0,0,1
D2610,0,1,0,1,1,0,1,0,1,0,1
D2611,1,1,1,1,0,0,1,1,0,0,1
D2612,0,0,0,1,0,1,1,1,0,0,1
D2613,0,1,1,1,0,1,0,1,0,0,1
D2614,1,1,1,1,0,1,1,1,0,0,1
D2615,1,1,0,1,1,1,0,0,1,0,1
D2616,0,0,1,1,1,1,1,1,0,0,1
D2617,0,1,1,1,0,1,1,1,0,0,1
D2618,0,1,1,1,1,1,0,1,1,0,1
D2619,0,1,1,1,0,1,1,1,0,0,1
D2620,0,1,0,1,1,1,0,1,0,0,1
D2621,1,1,1,1,0,1,1,1,0,0,1
D2622,0,1,1,1,0,1,1,1,0,0,1
D2623,0,1,1,1,1,1,0,1,0,0,1
D2624,0,1,0,1,0,1,1,1,1,0,1
D2625,1,1,1,1,1,1,1,1,0,0,1
D2626,1,1,0,1,0,1,1,0,1,0,1
D2627,1,1,0,1,0,1,1,1,1,0,1
D2628,1,1,1,1,1,1,1,1,0,0,1
D2629,1,1,1,1,0,1,1,1,0,0,1
D2630,0,1,1,1,1,1,1,1,0,0,1
D2631,1,1,1,1,1,1,1,1,0,0,1
D2632,1,1,0,1,1,1,0,1,0,1,1
D2633,1,1,1,1,1,1,1,1,0,0,1
D2634,1,1,0,1,1,1,1,1,0,0,1
D2635,0,1,1,1,1,1,1,1,0,0,1
D2636,0,1,1,1,1,1,1,0,1,0,1
D2637,0,1,1,1,1,1,0,1,0,0,1
D2638,1,1,1,1,1,1,0,1,0,1,1
D2639,0,1,1,0,0,1,1,1,0,0,1
D2640,0,1,0,1,1,1,0,1,0,0,1
D2641,0,1,1,1,1,1,1,1,0,1,1
D2642,0,1,0,1,1,1,1,0,1,0,1
D2643,0,1,1,1,1,1,1,1,0,0,1
D2644,1,1,0,1,0,1,0,0,1,0,1
D2645,0,1,1,1,0,1,1,1,0,0,1
D2646,0,1,1,0,1,1,1,1,0,0,1
D2647,1,1,1,1,1,1,1,1,0,0,1
D2648,1,1,1,1,1,1,1,1,0,0,1
D2649,0,1,1,1,0,1,1,1,0,0,1
D2650,1,1,0,1,1,1,1,1,1,0,1
D2651,0,1,1,1,1,1,1,0,0,0,1
D2652,0,1,0,1,1,1,1,1,0,0,1
D2653,0,1,1,1,1,1,1,1,0,1,1
D2654,0,1,1,1,1,1,0,1,0,0,1
D2655,1,1,1,1,1,1,0,0,1,0,1
D2656,0,1,1,0,0,1,1,1,0,0,1
D2657,1,1,1,1,0,1,1,1,0,0,1
D2658,0,1,1,1,1,1,1,1,0,1,1
D2659,1,1,0,1,1,1,0,1,0,1,1
D2660,1,1,1,1,1,1,1,1,0,0,1
D2661,0,1,1,1,1,1,1,1,0,0,1
D2662,1,1,1,1,1,1,1,1,0,0,1
D2663,1,1,1,1,1,1,0,1,0,0,1
D2664,0,1,1,1,0,1,0,1,0,0,1
D2665,1,1,1,1,1,1,1,1,0,0,1
D2666,0,1,1,1,1,1,0,1,0,0,1
D2667,0,1,1,1,0,1,1,1,0,1,1
D2668,0,1,1,1,1,1,0,1,0,0,1
D2669,0,1,1,1,0,1,1,1,0,1,1
D2670,1,1,1,1,0,1,1,1,0,0,1
D2671,1,1,1,1,1,1,0,1,0,0,1
D2672,0,1,0,1,0,1,1,0,1,0,1
D2673,1,1,1,1,1,1,1,1,0,0,1
D2674,0,1,1,1,1,1,1,1,0,1,1
D2675,1,1,1,1,1,1,1,1,0,0,1
D2676,0,1,1,1,1,1,0,1,0,1,1
D2677,1,1,1,1,1,1,1,1,1,1,1
D2678,1,1,0,1,0,1,0,1,1,0,1
D2679,1,1,1,1,1,1,0,1,0,0,1
D2680,0,1,0,1,0,1,1,1,1,0,1
D2681,0,1,1,0,1,1,0,0,0,0,1
D2682,1,1,0,1,1,1,0,1,1,0,1
D2683,0,1,1,1,0,1,0,1,0,1,1
D2684,1,1,1,1,1,1,1,1,0,0,1
D2685,1,1,1,1,1,1,1,1,0,0,1
D2686,0,1,1,1,0,1,0,1,0,0,1
D2687,1,1,0,1,1,1,0,1,1,0,1
D2688,0,0,0,0,1,1,0,0,1,0,1
D2689,1,1,1,1,1,1,1,1,0,0,1
D2690,0,1,1,1,0,1,1,1,0,0,1
D2691,0,1,0,1,0,1,1,1,0,0,1
D2692,0,1,1,1,1,1,1,1,0,0,1
D2693,1,1,1,1,1,1,1,1,0,0,1
D2694,1,1,1,1,1,1,1,1,0,1,1
D2695,1,0,1,1,1,1,0,1,0,0,1
D2696,1,0,1,1,0,1,0,1,0,0,1
D2697,1,1,1,1,1,1,1,1,0,1,1
D2698,0,1,1,1,0,1,1,1,0,1,1
D2699,0,1,0,1,1,1,1,1,1,0,1
D2700,1,1,1,1,0,1,1,1,0,0,1
D2701,1,1,1,1,0,1,1,1,0,1,1
D2702,0,1,1,1,1,1,1,1,0,0,1
D2703,1,1,1,1,1,1,1,1,0,1,1
D2704,1,1,0,1,0,1,1,1,0,0,1
D2705,1,1,1,1,0,1,1,1,0,0,1
D2706,0,1,0,1,0,1,1,1,1,0,1
D2707,1,1,1,1,1,1,0,1,0,0,1
D2708,1,1,0,1,0,1,1,1,0,0,1
D2709,0,1,1,1,0,1,1,0,1,0,1
D2710,0,1,1,1,1,1,1,1,0,0,1
D2711,0,1,1,1,0,1,1,1,0,0,1
D2712,0,1,1,1,1,1,1,1,0,0,1
D2713,1,1,0,1,1,1,1,0,1,0,1
D2714,0,1,1,1,1,1,0,1,1,1,1
D2715,0,1,1,1,1,0,1,1,0,0,1
D2716,0,1,0,1,1,1,1,1,1,0,1
D2717,0,1,1,1,1,0,1,1,1,0,1
D2718,0,1,1,1,1,1,1,1,0,0,1
D2719,1,1,1,1,0,1,0,1,0,0,1
D2720,0,1,1,1,0,1,1,1,0,0,1
D2721,0,1,1,1,1,1,1,1,0,1,1
D2722,0,1,0,1,0,1,1,1,1,0,1
D2723,1,1,1,1,0,1,1,1,0,0,1
D2724,1,1,1,1,1,1,1,1,0,0,1
D2725,0,1,1,1,0,1,1,1,0,1,1
D2726,1,1,1,1,1,1,1,1,0,1,1
D2727,1,1,1,1,0,1,0,1,0,1,1
D2728,1,1,1,1,0,1,1,1,0,0,1
D2729,1,1,1,1,1,1,1,0,0,0,1
D2730,0,1,1,1,1,1,0,1,0,0,1
D2731,1,1,1,1,0,1,1,1,0,0,1
D2732,1,1,0,0,1,1,1,0,1,0,1
D2733,0,1,1,1,0,1,1,1,0,1,1
D2734,0,1,1,1,1,1,1,1,0,0,1
D2735,0,1,1,1,1,1,1,1,0,0,1
D2736,0,1,1,1,1,1,1,1,0,1,1
D2737,1,1,1,1,0,1,0,1,0,0,1
D2738,0,1,0,1,0,0,1,1,0,0,1
D2739,1,1,1,1,1,1,1,1,0,0,1
D2740,1,1,1,1,0,1,1,1,0,0,1
D2741,0,1,1,1,0,1,0,1,0,0,1
D2742,0,1,1,1,0,1,1,0,1,1,1
D2743,1,1,0,1,1,1,1,1,1,0,1
D2744,1,1,1,1,1,1,1,1,0,0,1
D2745,1,1,1,1,1,1,1,1,0,0,1
D2746,1,1,1,1,1,1,1,1,0,0,1
D2747,1,1,1,1,1,1,1,1,0,1,1
D2748,0,1,0,1,0,1,0,0,1,1,1
D2749,0,0,1,1,0,1,1,1,0,0,1
D2750,0,1,0,1,0,1,1,1,1,0,1
D2751,0,1,1,1,0,1,1,1,0,0,1
D2752,1,1,1,1,0,1,1,1,0,0,1
D2753,0,1,1,1,0,1,1,1,0,0,1
D2754,1,1,0,1,1,1,0,1,1,0,1
D2755,1,1,0,1,1,1,1,0,1,1,1
D2756,1,1,1,1,1,1,0,1,0,0,1
D2757,0,1,0,0,0,1,1,1,0,0,1
D2758,1,1,1,1,0,1,0,1,0,0,1
D2759,1,1,1,1,1,1,0,1,0,0,1
D2760,0,1,1,1,1,1,1,1,0,0,1
D2761,0,1,1,1,0,1,1,1,0,1,1
D2762,0,1,1,1,1,1,1,1,0,0,1
D2763,1,1,1,1,1,1,0,1,0,0,1
D2764,1,1,1,1,1,1,1,1,1,0,1
D2765,0,1,0,1,1,1,0,0,1,0,1
D2766,0,1,1,1,1,1,1,1,0,0,1
D2767,1,1,1,1,1,1,1,1,0,0,1
D2768,1,1,1,1,0,1,1,1,0,1,1
D2769,1,1,1,1,1,1,1,1,0,0,1
D2770,0,1,1,1,1,1,1,1,0,0,1
